날짜,시가,고가,저가,종가,거래량,등락률
2026-03-11,798000,819000,763000,774000,160406,-1.5267175572519083
2026-03-12,765000,795000,762000,787000,149618,1.6795865633074936
2026-03-13,760000,798000,760000,772000,126090,-1.9059720457433291
2026-03-16,764000,775000,720000,730000,165570,-5.4404145077720205
2026-03-17,737000,777000,733000,739000,140875,1.2328767123287672
2026-03-18,752000,804000,739000,784000,164357,6.089309878213803
2026-03-19,760000,838000,759000,795000,328876,1.403061224489796
2026-03-20,805000,955000,776000,907000,645106,14.08805031446541
2026-03-23,930000,974000,913000,941000,323083,3.7486218302094816
2026-03-24,990000,1025000,925000,936000,203255,-0.5313496280552604
2026-03-25,1036000,1143000,997000,1115000,376589,19.12393162393162
2026-03-26,1150000,1195000,1115000,1158000,225881,3.856502242152467
2026-03-27,1161000,1190000,1074000,1111000,198989,-4.058721934369603
2026-03-30,1065000,1233000,1065000,1184000,363164,6.5706570657065715
2026-03-31,1138000,1141000,829000,829000,1221552,-29.98310810810811
2026-04-01,760000,838000,713000,744000,910202,-10.253317249698432
2026-04-02,790000,792000,536000,609000,1303888,-18.14516129032258
2026-04-03,640000,662000,591000,648000,621768,6.403940886699508
2026-04-06,681000,692000,591000,618000,484635,-4.62962962962963
2026-04-07,501000,585000,499000,519000,1004575,-16.019417475728158
2026-04-08,437000,496000,435000,485000,1445517,-6.551059730250482
2026-04-09,545000,549000,481000,504000,657551,3.917525773195876
2026-04-10,513000,518000,475000,505000,506803,0.1984126984126984
2026-04-13,486000,538000,486000,526000,371231,4.158415841584159
2026-04-14,534000,534000,512000,520000,187115,-1.1406844106463878
2026-04-15,524000,584000,521000,555000,584201,6.730769230769231
2026-04-16,549000,549000,502000,505000,386910,-9.00900900900901
2026-04-17,513000,514000,481500,485500,286017,-3.8613861386138613
2026-04-20,490500,490500,477500,477500,168476,-1.6477857878475797
2026-04-21,490500,502000,461000,475500,246604,-0.41884816753926707
2026-04-22,463000,464000,349500,403000,1164210,-15.247108307045215
2026-04-23,387500,396500,368500,380000,475528,-5.707196029776675
2026-04-24,374500,417500,374000,411500,569981,8.289473684210526
2026-04-27,421000,459500,414500,445000,394348,8.140947752126367
2026-04-28,438000,443000,425000,432000,173088,-2.9213483146067416
2026-04-29,434500,447000,429000,443000,133646,2.5462962962962963
2026-04-30,443000,443500,412000,415500,162528,-6.207674943566591
2026-05-04,418000,423000,403500,409500,125098,-1.444043321299639
2026-05-06,410000,410000,399000,406000,131494,-0.8547008547008548
2026-05-07,399500,411500,390500,399500,178289,-1.600985221674877
2026-05-08,405000,425500,396000,404000,175162,1.1264080100125156
2026-05-11,397500,422500,387500,409500,212818,1.3613861386138615
2026-05-12,413500,448000,394000,415000,357950,1.3431013431013432
2026-05-13,424500,426000,382500,399000,238876,-3.8554216867469884
2026-05-14,396500,408500,385500,405000,183378,1.5037593984962405
2026-05-15,400500,404500,375500,388000,214013,-4.197530864197531
2026-05-18,369500,381000,348000,373500,179245,-3.7371134020618557
2026-05-19,374000,397000,357000,365500,211970,-2.14190093708166
2026-05-20,352500,357000,330000,347000,201212,-5.06155950752394
2026-05-21,356000,374000,351000,355000,148239,2.3054755043227666
2026-05-22,362000,383500,359000,372000,157647,4.788732394366197
2026-05-26,380500,394000,361500,362500,127399,-2.553763440860215
2026-05-27,356000,367500,345500,351500,147235,-3.0344827586206895
2026-05-28,352500,356500,326500,338000,164716,-3.8406827880512093
2026-05-29,381500,381500,330500,339000,266642,0.2958579881656805
2026-06-01,332500,340500,315000,326500,217313,-3.687315634218289
2026-06-02,307500,313500,298500,302000,259311,-7.503828483920367
2026-06-04,293000,325000,290500,309500,246779,2.4834437086092715
2026-06-05,312000,315000,290000,292000,141111,-5.654281098546042
2026-06-08,270500,277500,233000,239000,439281,-18.15068493150685
2026-06-09,238000,252500,229000,242500,318212,1.4644351464435146
2026-06-10,240500,270500,237000,258500,278746,6.5979381443298974
2026-06-11,250500,263000,237500,263000,308243,1.7408123791102514
2026-06-12,299500,300000,254000,261500,244622,-0.5703422053231939
2026-06-15,259500,271500,257000,266000,139750,1.7208413001912046
2026-06-16,266500,279000,260500,265000,110734,-0.37593984962406013
2026-06-17,271000,294000,256500,276500,280161,4.339622641509433
2026-06-18,277000,280000,260500,263000,115958,-4.882459312839059
2026-06-19,261500,266500,245500,253500,136096,-3.6121673003802277
2026-06-22,242500,250000,233500,241500,129106,-4.733727810650888
2026-06-23,234000,242500,222000,223500,152029,-7.453416149068323
2026-06-24,222000,241500,218000,238500,128260,6.7114093959731544
2026-06-25,238500,252000,227000,228000,117663,-4.40251572327044
2026-06-26,227000,229500,205000,210500,157978,-7.675438596491229
2026-06-29,209500,238500,209500,238500,157983,13.30166270783848
2026-06-30,236000,236000,222500,226000,110429,-5.2410901467505235
2026-07-01,228000,240000,218000,223500,113638,-1.1061946902654867
2026-07-02,202500,214500,201000,204000,145943,-8.724832214765101
2026-07-03,207500,215000,200500,214000,115090,4.901960784313726
2026-07-06,211500,214000,199300,204500,96641,-4.439252336448598
2026-07-07,202000,210000,194300,201000,119571,-1.7114914425427872
2026-07-08,197200,201000,183300,189000,167154,-5.970149253731343
2026-07-09,187300,205000,187300,192900,182777,2.0634920634920633
2026-07-10,194000,206500,190200,199600,128629,3.4733022291342666
2026-07-13,200000,207000,183400,184900,127840,-7.364729458917836
2026-07-14,181800,186600,173100,180000,137063,-2.650081124932396
2026-07-15,181200,194400,181100,191600,114463,6.444444444444445
2026-07-16,190200,190200,182000,184100,95712,-3.914405010438413
2026-07-20,239000,239000,239000,239000,66772,29.82074959261271
2026-07-21,251500,254000,167500,167800,1343843,-29.7907949790795
2026-07-22,170300,172800,152800,152800,545312,-8.939213349225268
2026-07-23,152900,172000,150500,166100,517273,8.704188481675393
2026-07-24,158900,159700,142500,148800,441940,-10.41541240216737
2026-07-27,148400,151900,144000,149400,215711,0.4032258064516129
2026-07-28,143600,146600,133400,139500,221729,-6.626506024096386
2026-07-29,138400,141000,120000,126500,331894,-9.31899641577061
2026-07-30,121200,134400,121200,129900,218253,2.6877470355731226
2026-07-31,133500,153000,132100,149600,312855,15.165511932255582
2026-08-03,146000,161500,142300,158300,234808,5.815508021390374
2026-08-04,157800,172900,157400,167300,240837,5.685407454200885
2026-08-05,169000,172100,164600,166600,173530,-0.41841004184100417
2026-08-06,168600,171400,162200,165100,155360,-0.900360144057623
2026-08-07,165000,168100,159800,164700,117172,-0.24227740763173833
2026-08-10,168900,190000,164700,188800,313194,14.632665452337584
2026-08-11,195000,199100,181100,191700,328790,1.5360169491525424
2026-08-12,189200,189200,181300,186200,167687,-2.8690662493479393
